id,job_id,skill_name,domain,category
1601,158,communication,general,soft_skills
1602,158,attention to detail,general,soft_skills
1603,158,organization,general,soft_skills
1604,158,project management,general,soft_skills
1605,159,risk assessment,cyber_security,concepts
1606,159,compliance,cyber_security,concepts
1607,159,audit,cyber_security,concepts
1608,159,teamwork,general,soft_skills
1609,159,leadership,general,soft_skills
1610,159,analytical,general,soft_skills
1611,159,organization,general,soft_skills
1612,159,proactive,general,soft_skills
1613,160,communication,general,soft_skills
1614,160,leadership,general,soft_skills
1615,160,presentation,general,soft_skills
1616,160,analytical,general,soft_skills
1617,160,proactive,general,soft_skills
1618,160,stakeholder management,general,soft_skills
1619,161,communication,general,soft_skills
1620,161,leadership,general,soft_skills
1621,161,presentation,general,soft_skills
1622,161,analytical,general,soft_skills
1623,161,proactive,general,soft_skills
1624,161,stakeholder management,general,soft_skills
1625,162,analytical,general,soft_skills
1626,162,organization,general,soft_skills
1627,163,leadership,general,soft_skills
1628,164,leadership,general,soft_skills
1629,167,Go,web_dev,languages
1630,167,audit,cyber_security,concepts
1631,167,communication,general,soft_skills
1632,167,collaboration,general,soft_skills
1633,167,interpersonal,general,soft_skills
1634,167,proactive,general,soft_skills
1635,167,agile,general,soft_skills
1636,168,Go,web_dev,languages
1637,168,communication,general,soft_skills
1638,168,presentation,general,soft_skills
1639,168,analytical,general,soft_skills
1640,168,interpersonal,general,soft_skills
1641,168,organization,general,soft_skills
1642,168,negotiation,general,soft_skills
1643,168,stakeholder management,general,soft_skills
1644,169,Go,web_dev,languages
1645,169,communication,general,soft_skills
1646,169,presentation,general,soft_skills
1647,169,analytical,general,soft_skills
1648,169,interpersonal,general,soft_skills
1649,169,organization,general,soft_skills
1650,169,negotiation,general,soft_skills
1651,169,stakeholder management,general,soft_skills
1652,170,Python,web_dev,languages
1653,170,R,data_science,languages
1654,170,SQL,data_science,languages
1655,170,Tableau,data_science,bi_tools
1656,170,Power BI,data_science,bi_tools
1657,170,Looker,data_science,bi_tools
1658,170,Qlik,data_science,bi_tools
1659,170,Google Data Studio,data_science,bi_tools
1660,170,Snowflake,data_science,databases
1661,170,BigQuery,data_science,databases
1662,170,Redshift,data_science,databases
1663,170,AWS,web_dev,devops_tools
1664,170,compliance,cyber_security,concepts
1665,170,audit,cyber_security,concepts
1666,170,communication,general,soft_skills
1667,170,leadership,general,soft_skills
1668,170,organization,general,soft_skills
1669,170,proactive,general,soft_skills
1670,170,stakeholder management,general,soft_skills
1671,170,agile,general,soft_skills
1672,171,compliance,cyber_security,concepts
1673,172,compliance,cyber_security,concepts
1674,172,communication,general,soft_skills
1675,172,collaboration,general,soft_skills
1676,172,time management,general,soft_skills
1677,172,attention to detail,general,soft_skills
1678,172,analytical,general,soft_skills
1679,172,organization,general,soft_skills
1680,173,Python,web_dev,languages
1681,173,SQL,data_science,languages
1682,173,Java,web_dev,languages
1683,173,Power BI,data_science,bi_tools
1684,173,Spark,data_science,big_data
1685,173,Hadoop,data_science,big_data
1686,173,MySQL,web_dev,databases
1687,173,Oracle,data_science,databases
1688,173,SQL Server,data_science,databases
1689,173,machine learning,data_science,concepts
1690,173,ETL,data_science,concepts
1691,173,Go,web_dev,languages
1692,173,Docker,web_dev,devops_tools
1693,173,Apache,web_dev,devops_tools
1694,173,Flutter,web_dev,mobile
1695,173,penetration testing,cyber_security,concepts
1696,173,compliance,cyber_security,concepts
1697,173,audit,cyber_security,concepts
1698,173,communication,general,soft_skills
1699,173,collaboration,general,soft_skills
1700,173,interpersonal,general,soft_skills
1701,173,decision making,general,soft_skills
1702,173,agile,general,soft_skills
1703,173,project management,general,soft_skills
1704,174,Python,web_dev,languages
1705,174,R,data_science,languages
1706,174,SQL,data_science,languages
1707,174,Tableau,data_science,bi_tools
1708,174,Power BI,data_science,bi_tools
1709,174,clustering,data_science,concepts
1710,174,feature engineering,data_science,concepts
1711,174,ETL,data_science,concepts
1712,174,compliance,cyber_security,concepts
1713,174,audit,cyber_security,concepts
1714,174,analytical,general,soft_skills
1715,174,organization,general,soft_skills
1716,174,proactive,general,soft_skills
1717,175,Python,web_dev,languages
1718,175,Tableau,data_science,bi_tools
1719,175,Power BI,data_science,bi_tools
1720,175,ETL,data_science,concepts
1721,175,data warehouse,data_science,concepts
1722,175,TypeScript,web_dev,languages
1723,175,Foundation,web_dev,css_styling
1724,175,Django,web_dev,backend_frameworks
1725,175,compliance,cyber_security,concepts
1726,175,audit,cyber_security,concepts
1727,175,collaboration,general,soft_skills
1728,175,attention to detail,general,soft_skills
1729,175,analytical,general,soft_skills
1730,175,agile,general,soft_skills
1731,175,project management,general,soft_skills
1732,175,CI/CD,web_dev,devops_tools
1733,176,Python,web_dev,languages
1734,176,R,data_science,languages
1735,176,SQL,data_science,languages
1736,176,Tableau,data_science,bi_tools
1737,176,Power BI,data_science,bi_tools
1738,176,clustering,data_science,concepts
1739,176,feature engineering,data_science,concepts
1740,176,ETL,data_science,concepts
1741,176,compliance,cyber_security,concepts
1742,176,audit,cyber_security,concepts
1743,176,analytical,general,soft_skills
1744,176,organization,general,soft_skills
1745,176,proactive,general,soft_skills
1746,177,Python,web_dev,languages
1747,177,Tableau,data_science,bi_tools
1748,177,Power BI,data_science,bi_tools
1749,177,ETL,data_science,concepts
1750,177,data warehouse,data_science,concepts
1751,177,TypeScript,web_dev,languages
1752,177,Foundation,web_dev,css_styling
1753,177,Django,web_dev,backend_frameworks
1754,177,compliance,cyber_security,concepts
1755,177,audit,cyber_security,concepts
1756,177,collaboration,general,soft_skills
1757,177,attention to detail,general,soft_skills
1758,177,analytical,general,soft_skills
1759,177,agile,general,soft_skills
1760,177,project management,general,soft_skills
1761,177,CI/CD,web_dev,devops_tools
1762,178,Python,web_dev,languages
1763,178,Tableau,data_science,bi_tools
1764,178,Power BI,data_science,bi_tools
1765,178,ETL,data_science,concepts
1766,178,data warehouse,data_science,concepts
1767,178,TypeScript,web_dev,languages
1768,178,Foundation,web_dev,css_styling
1769,178,Django,web_dev,backend_frameworks
1770,178,compliance,cyber_security,concepts
1771,178,audit,cyber_security,concepts
1772,178,collaboration,general,soft_skills
1773,178,attention to detail,general,soft_skills
1774,178,analytical,general,soft_skills
1775,178,agile,general,soft_skills
1776,178,project management,general,soft_skills
1777,178,CI/CD,web_dev,devops_tools
1778,179,Go,web_dev,languages
1779,179,compliance,cyber_security,concepts
1780,179,audit,cyber_security,concepts
1781,179,leadership,general,soft_skills
1782,179,collaboration,general,soft_skills
1783,179,agile,general,soft_skills
1784,180,Python,web_dev,languages
1785,180,Tableau,data_science,bi_tools
1786,180,Power BI,data_science,bi_tools
1787,180,ETL,data_science,concepts
1788,180,data warehouse,data_science,concepts
1789,180,TypeScript,web_dev,languages
1790,180,Foundation,web_dev,css_styling
1791,180,Django,web_dev,backend_frameworks
1792,180,compliance,cyber_security,concepts
1793,180,audit,cyber_security,concepts
1794,180,collaboration,general,soft_skills
1795,180,attention to detail,general,soft_skills
1796,180,analytical,general,soft_skills
1797,180,agile,general,soft_skills
1798,180,project management,general,soft_skills
1799,180,CI/CD,web_dev,devops_tools
1800,181,Python,web_dev,languages
1801,181,Tableau,data_science,bi_tools
1802,181,Power BI,data_science,bi_tools
1803,181,ETL,data_science,concepts
1804,181,data warehouse,data_science,concepts
1805,181,TypeScript,web_dev,languages
1806,181,Foundation,web_dev,css_styling
1807,181,Django,web_dev,backend_frameworks
1808,181,compliance,cyber_security,concepts
1809,181,audit,cyber_security,concepts
1810,181,collaboration,general,soft_skills
1811,181,attention to detail,general,soft_skills
1812,181,analytical,general,soft_skills
1813,181,agile,general,soft_skills
1814,181,project management,general,soft_skills
1815,181,CI/CD,web_dev,devops_tools
1816,182,Python,web_dev,languages
1817,182,R,data_science,languages
1818,182,SQL,data_science,languages
1819,182,Tableau,data_science,bi_tools
1820,182,Power BI,data_science,bi_tools
1821,182,ETL,data_science,concepts
1822,182,compliance,cyber_security,concepts
1823,182,communication,general,soft_skills
1824,182,analytical,general,soft_skills
1825,182,organization,general,soft_skills
1826,182,decision making,general,soft_skills
1827,183,Python,web_dev,languages
1828,183,R,data_science,languages
1829,183,SQL,data_science,languages
1830,183,communication,general,soft_skills
1831,183,leadership,general,soft_skills
1832,183,organization,general,soft_skills
1833,184,Python,web_dev,languages
1834,184,R,data_science,languages
1835,184,SQL,data_science,languages
1836,184,Tableau,data_science,bi_tools
1837,184,ETL,data_science,concepts
1838,184,compliance,cyber_security,concepts
1839,184,communication,general,soft_skills
1840,184,analytical,general,soft_skills
1841,184,organization,general,soft_skills
1842,184,decision making,general,soft_skills
1843,185,Python,web_dev,languages
1844,185,R,data_science,languages
1845,185,SQL,data_science,languages
1846,185,Tableau,data_science,bi_tools
1847,185,Power BI,data_science,bi_tools
1848,185,ETL,data_science,concepts
1849,185,compliance,cyber_security,concepts
1850,185,communication,general,soft_skills
1851,185,analytical,general,soft_skills
1852,185,organization,general,soft_skills
1853,185,decision making,general,soft_skills
1854,186,Python,web_dev,languages
1855,186,R,data_science,languages
1856,186,SQL,data_science,languages
1857,186,communication,general,soft_skills
1858,186,leadership,general,soft_skills
1859,186,organization,general,soft_skills
1860,187,Python,web_dev,languages
1861,187,R,data_science,languages
1862,187,SQL,data_science,languages
1863,187,Tableau,data_science,bi_tools
1864,187,Power BI,data_science,bi_tools
1865,187,ETL,data_science,concepts
1866,187,compliance,cyber_security,concepts
1867,187,communication,general,soft_skills
1868,187,analytical,general,soft_skills
1869,187,organization,general,soft_skills
1870,187,decision making,general,soft_skills
1871,188,Python,web_dev,languages
1872,188,R,data_science,languages
1873,188,SQL,data_science,languages
1874,188,Tableau,data_science,bi_tools
1875,188,Power BI,data_science,bi_tools
1876,188,ETL,data_science,concepts
1877,188,compliance,cyber_security,concepts
1878,188,communication,general,soft_skills
1879,188,analytical,general,soft_skills
1880,188,organization,general,soft_skills
1881,188,decision making,general,soft_skills
1882,189,compliance,cyber_security,concepts
1883,189,audit,cyber_security,concepts
1884,189,presentation,general,soft_skills
1885,189,analytical,general,soft_skills
1886,190,penetration testing,cyber_security,concepts
1887,190,SIEM,cyber_security,concepts
1888,190,incident response,cyber_security,concepts
1889,190,analytical,general,soft_skills
1890,190,organization,general,soft_skills
1891,190,proactive,general,soft_skills
1892,191,penetration testing,cyber_security,concepts
1893,191,SIEM,cyber_security,concepts
1894,191,incident response,cyber_security,concepts
1895,191,analytical,general,soft_skills
1896,191,organization,general,soft_skills
1897,191,proactive,general,soft_skills
1898,192,application security,cyber_security,concepts
1899,192,compliance,cyber_security,concepts
1900,192,OWASP,cyber_security,concepts
1901,192,Burp Suite,cyber_security,tools
1902,192,CISM,cyber_security,certifications
1903,192,CISA,cyber_security,certifications
1904,192,NIST,cyber_security,frameworks
1905,193,identity management,cyber_security,concepts
1906,193,access control,cyber_security,concepts
1907,193,IAM,cyber_security,concepts
1908,193,compliance,cyber_security,concepts
1909,193,ISO 27001,cyber_security,certifications
1910,193,teamwork,general,soft_skills
1911,193,leadership,general,soft_skills
1912,193,collaboration,general,soft_skills
1913,193,analytical,general,soft_skills
1914,193,organization,general,soft_skills
1915,194,incident response,cyber_security,concepts
1916,194,identity management,cyber_security,concepts
1917,194,access control,cyber_security,concepts
1918,194,IAM,cyber_security,concepts
1919,194,compliance,cyber_security,concepts
1920,194,collaboration,general,soft_skills
1921,194,attention to detail,general,soft_skills
1922,194,analytical,general,soft_skills
1923,194,organization,general,soft_skills
1924,195,Python,web_dev,languages
1925,195,Java,web_dev,languages
1926,195,PHP,web_dev,languages
1927,195,Foundation,web_dev,css_styling
1928,195,vulnerability assessment,cyber_security,concepts
1929,195,SIEM,cyber_security,concepts
1930,195,incident response,cyber_security,concepts
1931,195,SOC,cyber_security,concepts
1932,195,encryption,cyber_security,concepts
1933,195,identity management,cyber_security,concepts
1934,195,compliance,cyber_security,concepts
1935,195,audit,cyber_security,concepts
1936,195,Nessus,cyber_security,tools
1937,195,Qualys,cyber_security,tools
1938,195,ISO 27001,cyber_security,certifications
1939,195,NIST,cyber_security,frameworks
1940,195,CIS Controls,cyber_security,frameworks
1941,195,SOC 2,cyber_security,frameworks
1942,195,communication,general,soft_skills
1943,195,teamwork,general,soft_skills
1944,195,adaptability,general,soft_skills
1945,195,collaboration,general,soft_skills
1946,195,presentation,general,soft_skills
1947,195,analytical,general,soft_skills
1948,195,organization,general,soft_skills
1949,195,proactive,general,soft_skills
1950,195,project management,general,soft_skills
1951,196,penetration testing,cyber_security,concepts
1952,196,encryption,cyber_security,concepts
1953,196,network security,cyber_security,concepts
1954,196,application security,cyber_security,concepts
1955,196,access control,cyber_security,concepts
1956,196,compliance,cyber_security,concepts
1957,196,red team,cyber_security,concepts
1958,196,blue team,cyber_security,concepts
1959,196,purple team,cyber_security,concepts
1960,196,Wireshark,cyber_security,tools
1961,196,Metasploit,cyber_security,tools
1962,196,Nmap,cyber_security,tools
1963,196,Burp Suite,cyber_security,tools
1964,196,Nessus,cyber_security,tools
1965,196,Kali Linux,cyber_security,tools
1966,196,Cobalt Strike,cyber_security,tools
1967,196,CISSP,cyber_security,certifications
1968,196,CISM,cyber_security,certifications
1969,196,CISA,cyber_security,certifications
1970,196,leadership,general,soft_skills
1971,196,collaboration,general,soft_skills
1972,197,penetration testing,cyber_security,concepts
1973,197,incident response,cyber_security,concepts
1974,197,red team,cyber_security,concepts
1975,197,purple team,cyber_security,concepts
1976,197,CEH,cyber_security,certifications
1977,197,OSCP,cyber_security,certifications
1978,197,CISM,cyber_security,certifications
1979,197,CISA,cyber_security,certifications
1980,197,GIAC,cyber_security,certifications
1981,197,CRISC,cyber_security,certifications
1982,197,GPEN,cyber_security,certifications
1983,197,communication,general,soft_skills
1984,197,organization,general,soft_skills
1985,198,access control,cyber_security,concepts
1986,198,IAM,cyber_security,concepts
1987,198,compliance,cyber_security,concepts
1988,198,CISSP,cyber_security,certifications
1989,198,CISM,cyber_security,certifications
1990,198,CISA,cyber_security,certifications
1991,199,Oracle,data_science,databases
1992,199,AWS,web_dev,devops_tools
1993,199,Azure,web_dev,devops_tools
1994,199,access control,cyber_security,concepts
1995,199,IAM,cyber_security,concepts
1996,199,compliance,cyber_security,concepts
1997,199,CISSP,cyber_security,certifications
1998,199,CISM,cyber_security,certifications
1999,199,CISA,cyber_security,certifications
2000,199,CCSP,cyber_security,certifications
2001,200,AWS,web_dev,devops_tools
2002,200,Azure,web_dev,devops_tools
2003,200,application security,cyber_security,concepts
2004,200,compliance,cyber_security,concepts
2005,200,audit,cyber_security,concepts
2006,200,CISSP,cyber_security,certifications
2007,200,CEH,cyber_security,certifications
2008,200,OSCP,cyber_security,certifications
2009,200,CISA,cyber_security,certifications
2010,200,CCSP,cyber_security,certifications
2011,200,CRISC,cyber_security,certifications
2012,200,Azure Security,cyber_security,certifications
2013,201,AWS,web_dev,devops_tools
2014,201,Azure,web_dev,devops_tools
2015,201,application security,cyber_security,concepts
2016,201,compliance,cyber_security,concepts
2017,201,audit,cyber_security,concepts
2018,201,CISSP,cyber_security,certifications
2019,201,CEH,cyber_security,certifications
2020,201,OSCP,cyber_security,certifications
2021,201,CISA,cyber_security,certifications
2022,201,CCSP,cyber_security,certifications
2023,201,CRISC,cyber_security,certifications
2024,201,Azure Security,cyber_security,certifications
2025,202,SQL,data_science,languages
2026,202,network security,cyber_security,concepts
2027,202,application security,cyber_security,concepts
2028,202,compliance,cyber_security,concepts
2029,202,OWASP,cyber_security,concepts
2030,202,Wireshark,cyber_security,tools
2031,202,Metasploit,cyber_security,tools
2032,202,Nmap,cyber_security,tools
2033,202,Burp Suite,cyber_security,tools
2034,202,Nessus,cyber_security,tools
2035,202,Kali Linux,cyber_security,tools
2036,202,Hashcat,cyber_security,tools
2037,202,John the Ripper,cyber_security,tools
2038,202,CEH,cyber_security,certifications
2039,202,OSCP,cyber_security,certifications
2040,202,CISM,cyber_security,certifications
2041,202,CISA,cyber_security,certifications
2042,202,GIAC,cyber_security,certifications
2043,202,communication,general,soft_skills
2044,202,leadership,general,soft_skills
2045,202,collaboration,general,soft_skills
2046,202,presentation,general,soft_skills
2047,202,analytical,general,soft_skills
2048,203,application security,cyber_security,concepts
2049,203,compliance,cyber_security,concepts
2050,203,OWASP,cyber_security,concepts
2051,203,Burp Suite,cyber_security,tools
2052,203,GPEN,cyber_security,certifications
2053,203,NIST,cyber_security,frameworks
2054,204,SQL,data_science,languages
2055,204,network security,cyber_security,concepts
2056,204,application security,cyber_security,concepts
2057,204,compliance,cyber_security,concepts
2058,204,OWASP,cyber_security,concepts
2059,204,Wireshark,cyber_security,tools
2060,204,Metasploit,cyber_security,tools
2061,204,Nmap,cyber_security,tools
2062,204,Burp Suite,cyber_security,tools
2063,204,Nessus,cyber_security,tools
2064,204,Kali Linux,cyber_security,tools
2065,204,Hashcat,cyber_security,tools
2066,204,John the Ripper,cyber_security,tools
2067,204,CEH,cyber_security,certifications
2068,204,OSCP,cyber_security,certifications
2069,204,CISM,cyber_security,certifications
2070,204,CISA,cyber_security,certifications
2071,204,GIAC,cyber_security,certifications
2072,204,communication,general,soft_skills
2073,204,leadership,general,soft_skills
2074,204,collaboration,general,soft_skills
2075,204,presentation,general,soft_skills
2076,204,analytical,general,soft_skills
2077,205,SQL,data_science,languages
2078,205,network security,cyber_security,concepts
2079,205,application security,cyber_security,concepts
2080,205,compliance,cyber_security,concepts
2081,205,OWASP,cyber_security,concepts
2082,205,Wireshark,cyber_security,tools
2083,205,Metasploit,cyber_security,tools
2084,205,Nmap,cyber_security,tools
2085,205,Burp Suite,cyber_security,tools
2086,205,Nessus,cyber_security,tools
2087,205,Kali Linux,cyber_security,tools
2088,205,Hashcat,cyber_security,tools
2089,205,John the Ripper,cyber_security,tools
2090,205,CEH,cyber_security,certifications
2091,205,OSCP,cyber_security,certifications
2092,205,CISM,cyber_security,certifications
2093,205,CISA,cyber_security,certifications
2094,205,GIAC,cyber_security,certifications
2095,205,communication,general,soft_skills
2096,205,leadership,general,soft_skills
2097,205,collaboration,general,soft_skills
2098,205,presentation,general,soft_skills
2099,205,analytical,general,soft_skills
2100,206,SQL,data_science,languages
2101,206,network security,cyber_security,concepts
2102,206,application security,cyber_security,concepts
2103,206,compliance,cyber_security,concepts
2104,206,OWASP,cyber_security,concepts
2105,206,Wireshark,cyber_security,tools
2106,206,Metasploit,cyber_security,tools
2107,206,Nmap,cyber_security,tools
2108,206,Burp Suite,cyber_security,tools
2109,206,Nessus,cyber_security,tools
2110,206,Kali Linux,cyber_security,tools
2111,206,Hashcat,cyber_security,tools
2112,206,John the Ripper,cyber_security,tools
2113,206,CEH,cyber_security,certifications
2114,206,OSCP,cyber_security,certifications
2115,206,CISM,cyber_security,certifications
2116,206,CISA,cyber_security,certifications
2117,206,GIAC,cyber_security,certifications
2118,206,communication,general,soft_skills
2119,206,leadership,general,soft_skills
2120,206,collaboration,general,soft_skills
2121,206,presentation,general,soft_skills
2122,206,analytical,general,soft_skills
2123,207,compliance,cyber_security,concepts
2124,207,security architecture,cyber_security,concepts
2125,207,leadership,general,soft_skills
2126,207,collaboration,general,soft_skills
2127,207,organization,general,soft_skills
2128,207,negotiation,general,soft_skills
2129,208,compliance,cyber_security,concepts
2130,208,security architecture,cyber_security,concepts
2131,208,leadership,general,soft_skills
2132,208,collaboration,general,soft_skills
2133,208,organization,general,soft_skills
2134,208,negotiation,general,soft_skills
2135,209,risk assessment,cyber_security,concepts
2136,209,compliance,cyber_security,concepts
2137,209,collaboration,general,soft_skills
2138,209,organization,general,soft_skills
2139,210,risk assessment,cyber_security,concepts
2140,210,compliance,cyber_security,concepts
2141,210,collaboration,general,soft_skills
2142,210,organization,general,soft_skills
2143,211,security architecture,cyber_security,concepts
2144,211,leadership,general,soft_skills
2145,211,collaboration,general,soft_skills
2146,211,organization,general,soft_skills
2147,211,negotiation,general,soft_skills
2148,212,penetration testing,cyber_security,concepts
2149,212,compliance,cyber_security,concepts
2150,212,communication,general,soft_skills
2151,212,leadership,general,soft_skills
2152,212,collaboration,general,soft_skills
2153,212,mentoring,general,soft_skills
2154,213,classification,data_science,concepts
2155,213,incident response,cyber_security,concepts
2156,213,risk assessment,cyber_security,concepts
2157,213,compliance,cyber_security,concepts
2158,213,communication,general,soft_skills
2159,213,leadership,general,soft_skills
2160,213,mentoring,general,soft_skills
2161,214,classification,data_science,concepts
2162,214,incident response,cyber_security,concepts
2163,214,risk assessment,cyber_security,concepts
2164,214,compliance,cyber_security,concepts
2165,214,communication,general,soft_skills
2166,214,leadership,general,soft_skills
2167,214,mentoring,general,soft_skills
2168,215,classification,data_science,concepts
2169,215,incident response,cyber_security,concepts
2170,215,risk assessment,cyber_security,concepts
2171,215,compliance,cyber_security,concepts
2172,215,communication,general,soft_skills
2173,215,leadership,general,soft_skills
2174,215,mentoring,general,soft_skills
2175,216,AWS,web_dev,devops_tools
2176,216,Azure,web_dev,devops_tools
2177,216,SOC,cyber_security,concepts
2178,217,SIEM,cyber_security,concepts
2179,217,incident response,cyber_security,concepts
2180,217,SOC,cyber_security,concepts
2181,217,collaboration,general,soft_skills
2182,218,Azure,web_dev,devops_tools
2183,218,penetration testing,cyber_security,concepts
2184,218,vulnerability assessment,cyber_security,concepts
2185,218,cloud security,cyber_security,concepts
2186,218,compliance,cyber_security,concepts
2187,218,audit,cyber_security,concepts
2188,218,CISSP,cyber_security,certifications
2189,218,CEH,cyber_security,certifications
2190,218,OSCP,cyber_security,certifications
2191,218,CISM,cyber_security,certifications
2192,218,CISA,cyber_security,certifications
2193,218,CRISC,cyber_security,certifications
2194,218,Azure Security,cyber_security,certifications
2195,219,Azure,web_dev,devops_tools
2196,219,penetration testing,cyber_security,concepts
2197,219,vulnerability assessment,cyber_security,concepts
2198,219,cloud security,cyber_security,concepts
2199,219,compliance,cyber_security,concepts
2200,219,audit,cyber_security,concepts
2201,219,CISSP,cyber_security,certifications
2202,219,CEH,cyber_security,certifications
2203,219,OSCP,cyber_security,certifications
2204,219,CISM,cyber_security,certifications
2205,219,CISA,cyber_security,certifications
2206,219,CRISC,cyber_security,certifications
2207,219,Azure Security,cyber_security,certifications
2208,220,SQL,data_science,languages
2209,220,SAS,data_science,languages
2210,220,access control,cyber_security,concepts
2211,220,compliance,cyber_security,concepts
2212,220,audit,cyber_security,concepts
2213,220,communication,general,soft_skills
2214,220,collaboration,general,soft_skills
2215,220,attention to detail,general,soft_skills
2216,220,analytical,general,soft_skills
2217,221,SQL,data_science,languages
2218,221,SAS,data_science,languages
2219,221,access control,cyber_security,concepts
2220,221,compliance,cyber_security,concepts
2221,221,audit,cyber_security,concepts
2222,221,communication,general,soft_skills
2223,221,collaboration,general,soft_skills
2224,221,attention to detail,general,soft_skills
2225,221,analytical,general,soft_skills
2226,222,cloud security,cyber_security,concepts
2227,222,compliance,cyber_security,concepts
2228,222,zero trust,cyber_security,concepts
2229,222,ISO 27001,cyber_security,certifications
2230,222,NIST,cyber_security,frameworks
2231,222,communication,general,soft_skills
2232,222,leadership,general,soft_skills
2233,222,attention to detail,general,soft_skills
2234,222,organization,general,soft_skills
2235,222,proactive,general,soft_skills
2236,222,agile,general,soft_skills
2237,222,project management,general,soft_skills
2238,223,SQL,data_science,languages
2239,223,SAS,data_science,languages
2240,223,access control,cyber_security,concepts
2241,223,compliance,cyber_security,concepts
2242,223,audit,cyber_security,concepts
2243,223,communication,general,soft_skills
2244,223,collaboration,general,soft_skills
2245,223,attention to detail,general,soft_skills
2246,223,analytical,general,soft_skills
2247,224,Oracle,data_science,databases
2248,224,Docker,web_dev,devops_tools
2249,224,Kubernetes,web_dev,devops_tools
2250,224,AWS,web_dev,devops_tools
2251,224,Azure,web_dev,devops_tools
2252,224,Terraform,web_dev,devops_tools
2253,224,Ansible,web_dev,devops_tools
2254,224,penetration testing,cyber_security,concepts
2255,224,incident response,cyber_security,concepts
2256,224,SOC,cyber_security,concepts
2257,224,encryption,cyber_security,concepts
2258,224,cloud security,cyber_security,concepts
2259,224,access control,cyber_security,concepts
2260,224,IAM,cyber_security,concepts
2261,224,compliance,cyber_security,concepts
2262,224,audit,cyber_security,concepts
2263,224,security architecture,cyber_security,concepts
2264,224,CISSP,cyber_security,certifications
2265,224,CISM,cyber_security,certifications
2266,224,CISA,cyber_security,certifications
2267,224,CCSP,cyber_security,certifications
2268,224,Azure Security,cyber_security,certifications
2269,224,HIPAA,cyber_security,frameworks
2270,224,GDPR,cyber_security,frameworks
2271,224,communication,general,soft_skills
2272,224,attention to detail,general,soft_skills
2273,224,analytical,general,soft_skills
2274,224,organization,general,soft_skills
2275,224,mentoring,general,soft_skills
2276,224,CI/CD,web_dev,devops_tools
2277,225,Foundation,web_dev,css_styling
2278,225,SIEM,cyber_security,concepts
2279,225,incident response,cyber_security,concepts
2280,225,threat intelligence,cyber_security,concepts
2281,225,SOC,cyber_security,concepts
2282,225,firewall,cyber_security,concepts
2283,225,compliance,cyber_security,concepts
2284,225,audit,cyber_security,concepts
2285,225,CEH,cyber_security,certifications
2286,225,ISO 27001,cyber_security,certifications
2287,225,NIST,cyber_security,frameworks
2288,225,collaboration,general,soft_skills
2289,225,attention to detail,general,soft_skills
2290,225,analytical,general,soft_skills
2291,225,mentoring,general,soft_skills
2292,225,decision making,general,soft_skills
2293,225,agile,general,soft_skills
2294,226,Foundation,web_dev,css_styling
2295,226,SIEM,cyber_security,concepts
2296,226,incident response,cyber_security,concepts
2297,226,threat intelligence,cyber_security,concepts
2298,226,SOC,cyber_security,concepts
2299,226,firewall,cyber_security,concepts
2300,226,compliance,cyber_security,concepts
2301,226,audit,cyber_security,concepts
2302,226,CEH,cyber_security,certifications
2303,226,ISO 27001,cyber_security,certifications
2304,226,NIST,cyber_security,frameworks
2305,226,collaboration,general,soft_skills
2306,226,attention to detail,general,soft_skills
2307,226,analytical,general,soft_skills
2308,226,mentoring,general,soft_skills
2309,226,decision making,general,soft_skills
2310,226,agile,general,soft_skills
2311,227,Python,web_dev,languages
2312,227,penetration testing,cyber_security,concepts
2313,227,SIEM,cyber_security,concepts
2314,227,incident response,cyber_security,concepts
2315,227,SOC,cyber_security,concepts
2316,227,network security,cyber_security,concepts
2317,227,compliance,cyber_security,concepts
2318,227,Splunk,cyber_security,tools
2319,227,CISSP,cyber_security,certifications
2320,227,CEH,cyber_security,certifications
2321,227,ISO 27001,cyber_security,certifications
2322,227,NIST,cyber_security,frameworks
2323,227,GDPR,cyber_security,frameworks
2324,227,communication,general,soft_skills
2325,227,teamwork,general,soft_skills
2326,227,attention to detail,general,soft_skills
2327,227,analytical,general,soft_skills
2328,228,Python,web_dev,languages
2329,228,penetration testing,cyber_security,concepts
2330,228,SIEM,cyber_security,concepts
2331,228,incident response,cyber_security,concepts
2332,228,SOC,cyber_security,concepts
2333,228,network security,cyber_security,concepts
2334,228,compliance,cyber_security,concepts
2335,228,Splunk,cyber_security,tools
2336,228,CISSP,cyber_security,certifications
2337,228,CEH,cyber_security,certifications
2338,228,ISO 27001,cyber_security,certifications
2339,228,NIST,cyber_security,frameworks
2340,228,GDPR,cyber_security,frameworks
2341,228,communication,general,soft_skills
2342,228,teamwork,general,soft_skills
2343,228,attention to detail,general,soft_skills
2344,228,analytical,general,soft_skills
2345,229,Python,web_dev,languages
2346,229,penetration testing,cyber_security,concepts
2347,229,SIEM,cyber_security,concepts
2348,229,incident response,cyber_security,concepts
2349,229,SOC,cyber_security,concepts
2350,229,network security,cyber_security,concepts
2351,229,compliance,cyber_security,concepts
2352,229,Splunk,cyber_security,tools
2353,229,CISSP,cyber_security,certifications
2354,229,CEH,cyber_security,certifications
2355,229,ISO 27001,cyber_security,certifications
2356,229,NIST,cyber_security,frameworks
2357,229,GDPR,cyber_security,frameworks
2358,229,communication,general,soft_skills
2359,229,teamwork,general,soft_skills
2360,229,attention to detail,general,soft_skills
